run_id,date,git_commit,seed,attn_gate,gate_pos,gate_act,learning_rate,batch_size,device_batch_size,sequence_length,num_iterations,warmdown_iters,final_val_loss,best_val_loss,train_time_ms,ms_per_step,gpu_name,n_gpus,runpod_instance,notes
98e5c27a-7c22-4f8f-8002-5ec95c986d6b,2025-12-08 03:24:55,c357df511c00be06ac81976d70129bbee5b60c5d,1337,none,sdpa,sigmoid,0.00468,512,64,1024,1500,1450,3.527592420578003,3.527592420578003,597867.5520420074,400.9842736700251,NVIDIA A100 80GB PCIe,8,unknown,
d8ccd85e-ab0b-4251-bda0-b00f25577e14,2025-12-08 03:37:44,c357df511c00be06ac81976d70129bbee5b60c5d,2337,none,sdpa,sigmoid,0.00468,512,64,1024,1500,1450,3.532024383544922,3.532024383544922,595719.1693782806,399.54337315780054,NVIDIA A100 80GB PCIe,8,unknown,
61a24362-b17b-4040-b290-3235f22e4f07,2025-12-08 03:52:02,c357df511c00be06ac81976d70129bbee5b60c5d,1337,elementwise,sdpa,sigmoid,0.00468,512,64,1024,1500,1450,3.5091018676757812,3.5091018676757812,631295.0596809387,423.40379589600184,NVIDIA A100 80GB PCIe,8,unknown,
18bee9bc-ccd7-4c34-a4a6-14e945769171,2025-12-08 04:05:20,c357df511c00be06ac81976d70129bbee5b60c5d,2337,elementwise,sdpa,sigmoid,0.00468,512,64,1024,1500,1450,3.5107338428497314,3.5107338428497314,628281.6183567047,421.38270848873555,NVIDIA A100 80GB PCIe,8,unknown,
